frame,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
1099,9.15833333,-89.43327597,4.56656685,-182.49772904,0.93259154,0.44603341,-0.60259666,5.45714579,-0.29693704,-13.64043701,10.66229626,0.18609218,13.05533713,4.64629215,-7.49999987,3.67989017,-11.01769478,-22.06608605,14.43900669,0.25200821,23.59499322,13.07138419,-7.49999987,-18.1700081,6.67313721,1.51044104,3.29096168,-8.7677023,-10.86938982,22.36740399,91.02476141,0.07399944,-7.09469099,0.72611197,26.55707251,97.20476336
1100,9.16666667,-89.43957489,5.14058044,-182.37783116,0.93258397,0.44646612,-0.60315715,4.91229642,0.66258193,-12.64269211,9.65365105,0.168488,12.31019542,3.1084881,-7.49999987,3.87593189,-11.87373397,-22.17219109,14.94205645,0.26078808,23.86470357,13.30611542,-7.49999987,-18.1237866,7.28733031,1.64733022,3.67968085,-8.46078158,-13.62908636,23.07047934,98.05077971,0.57653491,-6.85138728,-1.5098917,26.75579564,104.93939297
1101,9.175,-89.48444444,4.96866063,-182.38832456,0.93288805,0.44745544,-0.60303496,4.45795851,0.57905086,-12.33718024,8.93312255,0.1559124,11.91181851,2.50881988,-7.49999987,3.46627513,-11.45272487,-21.94549378,14.25950081,0.24887524,23.80089535,12.50648649,-7.49999987,-18.07263119,7.12987116,1.45420593,4.47169536,-8.23348102,-13.62411195,23.04662588,98.65462676,1.40087397,-6.23180663,-3.93316633,26.12894752,104.61765676
1102,9.18333333,-89.50400282,5.16506447,-182.25687888,0.93274894,0.44818342,-0.60307808,4.2984534,0.7784351,-12.9860876,8.82411248,0.15400982,12.1283673,3.20999786,-7.49999987,3.40459564,-11.79895556,-22.76148521,14.31828593,0.24990123,24.07822809,13.49985929,-7.49999987,-17.94157986,7.37377795,1.35098646,4.98696154,-8.11698189,-13.94240141,23.4905084,99.70777414,1.90398058,-6.13150505,-4.54880877,26.34542217,105.08976834
1103,9.19166667,-89.49576429,5.86683461,-182.22250301,0.93245928,0.44876718,-0.60395244,3.8583845,1.78553287,-12.5440774,8.07011648,0.1408501,11.69430289,2.62591207,-7.49999987,3.60156579,-13.0153622,-24.03962956,15.03091971,0.26233904,24.68996432,15.24752415,-7.49999987,-17.83875904,8.09969444,1.5535542,5.47086073,-8.11267642,-13.73174583,23.96817092,100.00330845,2.44580959,-6.13406874,-4.27388392,26.45499923,105.37921363
1104,9.2,-89.55204414,5.5626094,-182.50020721,0.93247563,0.44944858,-0.6040666,3.81909182,1.36371827,-12.77711008,8.21845448,0.14343909,12.09240361,3.43551584,-7.49999987,3.04828777,-12.45147667,-24.28537751,14.24436208,0.24861102,24.51551972,15.1627931,-7.49999987,-17.76085468,7.71941891,1.72984162,6.01635855,-8.05194625,-13.35980811,24.29611416,99.88091816,2.9534032,-6.20385565,-3.97261193,26.66775819,105.19353738
1105,9.20833333,-89.58592232,5.68442612,-182.71514423,0.93244618,0.45059966,-0.60467486,3.46943026,1.56847572,-12.67551686,7.81341316,0.13636979,12.12903348,3.70985861,-7.49999987,2.6393459,-12.56016241,-24.9027135,13.84989707,0.2417263,24.64721874,15.65564418,-7.49999987,-17.63251421,7.7950073,1.99326219,6.46756726,-8.02547166,-13.14775615,24.70351576,100.10259996,3.4126994,-6.25868418,-3.74040195,26.85697389,105.40891641
1106,9.21666667,-89.58114324,5.7887577,-182.73853352,0.93222309,0.45099311,-0.60504629,3.38698904,1.71978135,-12.83413226,7.71744982,0.13469491,12.24173217,3.71898771,-7.49999987,2.61270825,-12.72397635,-25.15333369,13.89932537,0.24258899,24.81008772,15.71266005,-7.49999987,-17.5248716,7.88905791,2.06508104,7.08344136,-7.9350708,-13.00224203,24.9249294,100.27358696,4.02970251,-6.30146814,-3.65922984,26.89821954,105.56955766
1107,9.225,-89.58125014,7.20374389,-182.46169815,0.93169756,0.45217759,-0.60632504,2.36660237,3.71387232,-12.1326541,6.01100891,0.1049119,11.25190964,2.98053447,-7.49999987,3.08326181,-15.17024591,-27.22646183,15.46871788,0.26998006,26.07900409,19.03040211,-7.49999987,-17.38933887,9.43587152,2.26587566,7.39035121,-8.14222989,-12.03887099,25.64306533,99.77967255,4.46027396,-6.36120358,-2.75640056,27.20548481,104.66013019
1108,9.23333333,-89.57284639,7.91295687,-182.4528048,0.9311445,0.4529712,-0.60723495,1.84225586,4.70114652,-11.93144243,5.15617193,0.08999218,10.95917482,2.89610159,-7.49999987,3.23881769,-16.44755028,-28.40327545,16.3137462,0.28472858,26.96951788,20.71878234,-7.49999987,-17.26448037,10.179423,2.50648753,7.80600924,-8.24214348,-11.36011712,26.17280725,99.5035773,4.95394806,-6.39388735,-2.39229206,27.45471539,104.52836463
1109,9.24166667,-89.57402914,8.33872728,-182.61689286,0.93063426,0.4539414,-0.60815096,1.34378194,5.31615655,-11.85370078,4.40694163,0.07691564,10.88957704,3.23962089,-7.49999987,3.12961873,-17.23839819,-29.54854077,16.68654451,0.29123514,27.4511001,21.99387572,-7.49999987,-17.1185463,10.58001848,2.79422268,8.23200443,-8.27131936,-10.98203998,26.67893981,99.87996187,5.35473625,-6.36110012,-2.62626623,27.74135707,104.98572898
1110,9.25,-89.56952738,8.73790326,-182.41422532,0.93000223,0.45469447,-0.60823613,0.87802132,5.8831889,-11.85088944,3.66373609,0.06394426,10.72430013,3.20910611,-7.49999987,3.23988199,-17.91963938,-30.04298293,17.08439553,0.29817895,27.72079238,22.8484522,-7.49999987,-16.92087328,11.06156641,2.73658866,8.68297948,-8.33665972,-10.39890908,27.15904909,99.87726842,5.80074867,-6.37585481,-2.48329076,28.01820008,104.66874672
1111,9.25833333,-89.56577741,9.08010611,-182.36462187,0.92941011,0.45543632,-0.60859172,0.58032056,6.34626967,-11.86501979,3.25425653,0.05679749,10.73005226,3.31009063,-7.49999987,3.30359528,-18.55396815,-30.75015381,17.45753245,0.30469142,27.9655167,23.80193994,-7.49999987,-16.75582866,11.4453077,2.77512313,9.13330067,-8.35187836,-9.92079725,27.64197914,99.8613293,6.20633646,-6.30441456,-2.77888054,28.34083544,104.84561578
1112,9.26666667,-89.55992237,9.47714155,-182.49432806,0.92892101,0.45614285,-0.6093854,0.27069122,6.89026907,-11.60982048,2.8130242,0.04909653,10.66992467,3.31842296,-7.49999987,3.32510917,-19.32687096,-31.77970404,17.87901167,0.31204762,28.28462028,24.93801084,-7.49999987,-16.63400651,11.84559448,3.06162316,9.57174143,-8.40302584,-9.36535097,28.1251145,99.11043024,6.67823125,-6.24234516,-2.63708,28.6151895,104.36258723
1113,9.275,-89.55604092,9.81347215,-182.33543033,0.92847712,0.45664237,-0.60954823,0.04604785,7.30475444,-11.91737274,2.47843309,0.04325682,10.69965954,3.71096241,-7.49999987,3.45843197,-19.93361639,-32.08989648,18.22514016,0.3180887,28.69387932,25.64419191,-7.49999987,-16.48986785,12.24841328,3.04379088,10.08667686,-8.39276172,-9.16432849,28.5286881,99.90495357,7.15963425,-6.20204359,-2.64779276,28.92957844,104.78976022
1114,9.28333333,-89.56240154,10.02572607,-182.33644836,0.92810904,0.45700041,-0.60979552,-0.23589002,7.60267568,-11.6253546,2.04066321,0.03561629,10.62560703,3.54089594,-7.49999987,3.48155106,-20.27180282,-32.07069693,18.4298518,0.32166159,28.95867193,25.69432931,-7.49999987,-16.38247919,12.4894247,3.13687444,10.63739119,-8.41297194,-8.59765166,28.88605114,99.59028376,7.68587836,-6.1966421,-2.53910542,29.1922601,104.95065873
1115,9.29166667,-89.53532919,10.54641699,-182.25878426,0.9274062,0.45775663,-0.61022293,-0.39795401,8.22212275,-12.11860647,1.84875424,0.03226685,10.82435872,4.1824706,-7.49999987,3.83265369,-21.38809377,-32.95407316,19.46060811,0.33965169,29.43391618,26.97174338,-7.49999987,-16.19107748,13.05506416,3.24952888,11.05111672,-8.44506031,-8.201207,29.37449756,99.73581923,8.13943209,-6.23765814,-1.97143293,29.44347047,104.86450767
1116,9.3,-89.53678666,10.75697653,-182.37021301,0.92705816,0.45813706,-0.61068097,-0.57164778,8.49078226,-11.91009672,1.6403658,0.02862978,10.79902534,4.27326655,-7.49999987,3.85708468,-21.79681986,-33.32973824,19.77368517,0.34511591,29.5761261,27.33493736,-7.49999987,-16.10606317,13.25154197,3.42484007,11.59371373,-8.42569259,-7.83529596,29.66236119,100.26414782,8.62177722,-6.24050254,-1.85006848,29.72178963,105.14210075
1117,9.30833333,-89.5315163,11.07558986,-182.17103996,0.92661875,0.45854201,-0.61067976,-0.67929529,8.86250681,-12.32402786,1.49973556,0.02617532,10.86151815,4.74799156,-7.49999987,3.98747527,-22.3034959,-33.59982006,20.04310422,0.34981816,29.71789628,27.92020003,-7.49999987,-15.94471349,13.63764082,3.35102061,12.09645635,-8.4260655,-7.24393281,30.00570159,99.58038995,9.1593915,-6.16450951,-1.66840458,29.92880719,104.68418192
1118,9.31666667,-89.53603035,11.29956126,-182.24287599,0.92635409,0.45905824,-0.61117798,-0.82067563,9.14146512,-12.20917612,1.36442636,0.02381373,10.82226432,4.8398647,-7.49999987,3.93102821,-22.72058568,-34.07444277,20.22092303,0.35292168,29.91812439,28.47537973,-7.49999987,-15.82621408,13.85484259,3.48267275,12.5782947,-8.39820518,-6.5434575,30.250237,99.39606733,9.63089758,-6.09292946,-1.61580212,30.13622978,104.23483734
1119,9.325,-89.53622695,11.57081675,-182.19241976,0.92609827,0.45947148,-0.61159903,-0.88829354,9.47163271,-12.56993179,1.32522139,0.02312948,10.94837874,5.35741743,-7.49999987,3.98171361,-23.20568384,-34.17063234,20.41473715,0.35630438,30.12762181,28.85388359,-7.49999987,-15.70300878,14.13488806,3.55526105,12.99755606,-8.39887518,-6.01419166,30.61032094,99.74439939,10.15885378,-6.10770452,-1.49505681,30.22652226,104.54832474
1120,9.33333333,-89.53067809,11.76094745,-182.17711296,0.92593452,0.45942059,-0.61182507,-0.8986762,9.69879333,-12.65885051,1.28270282,0.02238739,10.96180417,5.47347171,-7.49999987,4.04773561,-23.51889906,-34.05219418,20.58114758,0.35920879,30.22566665,28.91713678,-7.49999987,-15.66104385,14.30784334,3.66830164,13.62580112,-8.44512093,-5.48144288,30.7228069,99.69762408,10.7074533,-6.09028287,-1.53782319,30.38470708,104.75783649
1121,9.34166667,-89.52170887,11.8907442,-182.19519013,0.92577971,0.45906242,-0.61195705,-0.85440201,9.84846608,-12.5363445,1.31048186,0.02287222,10.9212472,5.21768524,-7.49999987,4.17738318,-23.76184346,-33.91574691,20.89401277,0.36466932,30.35009413,28.83443287,-7.49999987,-15.65988519,14.42844899,3.83703825,14.2711328,-8.42379603,-5.24226869,30.79818383,99.46757535,11.23517822,-6.02701922,-1.63604445,30.6431974,104.9521364
1122,9.35,-89.51054427,12.02149932,-182.23790902,0.92559136,0.45878975,-0.61219564,-0.82682041,10.024164,-12.35553003,1.32827094,0.0231827,10.79975338,4.94160534,-7.49999987,4.32365737,-24.02847964,-33.92259078,21.19660477,0.36995054,30.43111214,28.72799907,-7.49999987,-15.62676116,14.54958364,3.98574846,14.80026427,-8.40772651,-4.8025903,31.06727388,99.39538899,11.72080412,-5.91161052,-1.92778826,30.87316677,105.20734998
1123,9.35833333,-89.52072652,12.14199788,-182.26158504,0.92541014,0.45898906,-0.61247395,-0.84861325,10.17749028,-12.35336942,1.36227562,0.02377619,10.86766691,4.99329132,-7.49999987,4.34996834,-24.23412751,-33.98995067,21.27137717,0.37125557,30.47345958,28.75634744,-7.49999987,-15.54327204,14.65332759,4.05638009,15.24243746,-8.34174697,-4.59859902,31.40336731,100.08509588,12.10311543,-5.87643147,-1.88107011,31.18831899,105.11174733
1124,9.36666667,-89.54238317,12.10417781,-182.39652683,0.92536809,0.45957195,-0.61293229,-0.94247902,10.14883196,-12.1795142,1.35554487,0.02365872,10.99240185,4.94411562,-7.49999987,4.15661289,-24.15763526,-34.01068577,21.09396207,0.36815909,30.4893898,28.7044925,-7.49999987,-15.4228773,14.56009187,4.20559783,15.65996935,-8.28034812,-4.25551996,31.59899047,100.01793594,12.49582937,-5.84237882,-2.01131175,31.42156004,105.550246
1125,9.375,-89.53310921,12.41150543,-182.45279769,0.92518834,0.46003349,-0.61342838,-0.95930546,10.5253844,-12.15962134,1.3355152,0.02330914,11.00973452,4.86685481,-7.49999987,4.19835884,-24.6760878,-34.25881447,21.4018913,0.37353347,30.69357677,28.98560633,-7.49999987,-15.30627066,14.87739049,4.38775596,16.04946628,-8.28075064,-4.04295103,31.95073199,99.68136582,12.85723445,-5.76532377,-2.02799558,31.75163051,105.22613997
1126,9.38333333,-89.53691634,12.57513874,-182.46398095,0.92516634,0.46019064,-0.61374373,-0.92375382,10.73310081,-12.20225085,1.35783139,0.02369863,11.01067424,4.79672607,-7.49999987,4.21598157,-24.94519123,-34.37361727,21.52398203,0.37566435,30.75167974,29.14039937,-7.49999987,-15.23267986,15.02955701,4.51260266,16.42431955,-8.2270495,-3.92955906,32.27900505,99.67554856,13.26821143,-5.73936674,-1.82598314,31.98583057,104.94482541
1127,9.39166667,-89.54964952,12.51487578,-182.64439057,0.92524408,0.46040154,-0.61420099,-1.00104693,10.69370691,-11.73065781,1.32907578,0.02319675,10.88337568,4.37488151,-7.49999987,4.09186917,-24.92605628,-34.7998432,21.56347864,0.3763537,30.8160594,29.23141832,-7.49999987,-15.18224096,14.90718661,4.71487871,16.80573075,-8.23352024,-2.85247565,32.71514203,94.74916909,13.63307155,-5.77564999,-0.81894714,32.36250933,98.63968295
1128,9.4,-89.55045491,12.48855564,-182.51378518,0.92504343,0.46043749,-0.61407577,-0.99429641,10.6674945,-11.81310941,1.37005359,0.02391195,10.90065319,4.2828109,-7.49999987,4.3397481,-24.99383793,-34.64815021,21.94053606,0.38293459,30.93116841,29.08333793,-7.49999987,-15.0823238,14.88123252,4.60815967,17.23169142,-8.10383487,-3.47590961,32.79444455,100.23967124,14.03811291,-5.72609365,-1.66041643,32.44855243,105.20719747
1129,9.40833333,-89.55148068,12.58603545,-182.54772809,0.92491504,0.46072292,-0.61421277,-1.00972493,10.78231404,-11.78138768,1.4024745,0.0244778,10.88250904,4.29136274,-7.49999987,4.43138563,-25.24005876,-34.79967499,22.27187279,0.38871751,31.13307769,29.23330152,-7.49999987,-14.98109499,14.98488342,4.66044975,17.57286873,-8.08390319,-3.21925312,33.04457871,99.91136677,14.32441081,-5.68598653,-1.63167006,32.72488194,104.75438366
1130,9.41666667,-89.54662564,12.63545293,-182.60180061,0.92484519,0.46065271,-0.61434125,-1.00800569,10.84689568,-11.59433085,1.40660627,0.02454991,10.82573579,4.13475115,-7.49999987,4.50631696,-25.36227181,-34.83707491,22.47516278,0.39226559,31.16406297,29.19604027,-7.49999987,-14.92748965,15.03495302,4.74489172,17.87589242,-7.99520188,-3.16092598,33.3152288,100.27836972,14.62606672,-5.63197074,-1.76230096,32.99212001,105.37550646
1131,9.425,-89.54917965,12.64429903,-182.52905446,0.92480197,0.460265,-0.61428542,-0.9311904,10.85192422,-11.77182747,1.48976179,0.02600125,10.86479775,4.18642434,-7.49999987,4.68336697,-25.43284851,-34.68633709,22.7051605,0.39627981,31.13879772,29.07195988,-7.49999987,-14.89547566,15.03424289,4.75443514,18.19162052,-7.89404617,-3.0982596,33.51940007,100.24788203,15.03490859,-5.63503075,-1.58225742,33.16868809,105.47143453
1132,9.43333333,-89.54817748,12.65330619,-182.33429259,0.92473759,0.45981647,-0.61394142,-0.8833518,10.86860922,-11.71073163,1.46352487,0.02554333,10.80274146,3.81304289,-7.49999987,4.88920873,-25.45244248,-34.45542227,22.84658019,0.39874805,31.14482126,28.94015134,-7.49999987,-14.84150966,15.07904782,4.61855098,18.53865896,-7.83300527,-2.98248052,33.6778029,100.41196498,15.39353199,-5.56313551,-1.71210582,33.41228345,105.71022507
1133,9.44166667,-89.55874029,12.65261536,-182.09058538,0.92476243,0.45956723,-0.61359784,-0.77946192,10.84797932,-12.14957886,1.60364218,0.02798884,10.92205443,4.00738022,-7.49999987,4.83298271,-25.33955022,-34.40518423,22.47381288,0.39224203,31.06946074,29.14393541,-7.49999987,-14.76146631,15.12246535,4.45933411,18.87934173,-7.78893627,-2.90382383,33.7378942,100.56563601,15.72567581,-5.52529935,-1.52191241,33.62088442,105.73198204
1134,9.45,-89.55853678,12.76201455,-182.03754949,0.9245737,0.45995295,-0.61388562,-0.8346258,11.00029761,-12.08195961,1.55924156,0.0272139,10.91986916,3.82407257,-7.49999987,4.81456375,-25.53474282,-34.51897983,22.55735167,0.39370006,31.11939195,29.36777983,-7.49999987,-14.62825931,15.22688491,4.45727678,19.08052285,-7.74416039,-2.64220433,33.88060699,100.10170599,15.89161053,-5.53454321,-1.36962984,33.93251418,105.6658214
1135,9.45833333,-89.55670049,12.89194001,-181.96542618,0.924344,0.46018328,-0.6139863,-0.85219973,11.15241843,-12.17893181,1.55765434,0.0271862,11.00594834,3.83548673,-7.49999987,4.84224964,-25.74505554,-34.43940353,22.68560404,0.39593848,31.25331952,29.50995196,-7.49999987,-14.50514845,15.36978194,4.44381787,19.25001523,-7.67637563,-2.54098943,34.04245898,100.13950378,16.06245866,-5.54510535,-1.12458449,34.168557,105.67798243
1136,9.46666667,-89.56581666,12.92093958,-182.03518307,0.92428543,0.460285,-0.61421401,-0.87911859,11.18312613,-12.06583467,1.5796969,0.02757091,11.03656738,3.85949063,-7.49999987,4.74127197,-25.77534166,-34.52545985,22.60613071,0.39455141,31.27306705,29.46781889,-7.49999987,-14.45137926,15.38571419,4.5397818,19.45741968,-7.58563946,-2.51501745,34.12363579,100.23499585,16.25392673,-5.54849831,-0.81877073,34.33402062,105.5035786
1137,9.475,-89.57245697,12.97055111,-182.0835361,0.92418433,0.4603964,-0.61442849,-0.8869732,11.24705327,-11.9222508,1.61919837,0.02826034,11.03389316,3.7435634,-7.49999987,4.71138958,-25.867099,-34.75540521,22.60803397,0.39458463,31.26093249,29.5078646,-7.49999987,-14.3972592,15.43089193,4.5976929,19.70647458,-7.51183292,-2.30339209,34.10937368,100.23612449,16.40759094,-5.50165573,-0.82499271,34.49516531,105.59090197
1138,9.48333333,-89.55951421,13.23017591,-182.10040197,0.92387937,0.46078103,-0.61479482,-0.95054969,11.57207012,-11.7406026,1.53272143,0.02675104,10.96563107,3.56849279,-7.49999987,4.81152057,-26.34253467,-35.02588874,22.95377316,0.40061892,31.39548705,29.81366424,-7.49999987,-14.2898099,15.71011652,4.66643614,19.8812522,-7.51656479,-1.95131643,34.12630223,99.47746042,16.48552909,-5.39395513,-0.91654471,34.69194956,104.93466084
1139,9.49166667,-89.57142522,13.26642035,-181.93611676,0.92366198,0.46099027,-0.61467761,-0.98332744,11.62367292,-11.77464064,1.48411384,0.02590267,10.99891374,3.49261309,-7.49999987,4.90258124,-26.40196961,-34.87420747,23.01911339,0.40175932,31.45442901,29.87514391,-7.49999987,-14.1920539,15.74996168,4.55160433,20.03119875,-7.45676834,-1.93502215,34.0970584,100.18384833,16.64186362,-5.35152944,-0.94940394,34.79881683,105.63580733
1140,9.5,-89.56708367,13.55669382,-181.81083354,0.92334231,0.46110595,-0.61483599,-1.03212802,11.97719841,-11.5850414,1.38691484,0.02420623,10.88835558,3.17943887,-7.49999987,5.09312731,-26.90364709,-34.92648774,23.33505579,0.40727355,31.64231278,30.14687769,-7.49999987,-14.10830906,16.06758788,4.53333162,20.18476549,-7.48942295,-1.55473248,34.14399349,99.35771283,16.84279671,-5.36593202,-0.5245504,34.90269759,104.43325875
1141,9.50833333,-89.57203403,13.59897709,-181.72147269,0.92314383,0.4612474,-0.61453248,-0.977635,11.98382732,-11.80432847,1.51676262,0.0264725,11.04216918,3.37369889,-7.49999987,5.16573326,-26.98295907,-34.95823582,23.42927693,0.40891802,31.84963527,30.27902187,-7.49999987,-14.03266782,16.16050197,4.46904105,20.31364881,-7.41894434,-1.65207348,34.15640456,100.03491789,16.94837251,-5.23156196,-0.74108062,35.020177,105.43335676
1142,9.51666667,-89.56624787,13.80786618,-181.66159224,0.92279643,0.461418,-0.61475635,-1.03288024,12.27112268,-11.47969955,1.43679939,0.02507688,10.86001666,2.84512535,-7.49999987,5.28150659,-27.37285628,-35.0788941,23.69934208,0.41363155,31.99045338,30.508826,-7.49999987,-13.92850549,16.40363211,4.47519212,20.38851238,-7.38991529,-1.53188606,34.17106232,99.73925969,17.06714564,-5.26570286,-0.31116345,35.02681876,104.99327927
1143,9.525,-89.57434623,13.9777185,-181.53370116,0.92250218,0.46175958,-0.61474552,-1.01599774,12.46025824,-11.94793658,1.52091956,0.02654505,11.02409185,3.29975925,-7.49999987,5.33772388,-27.65164011,-35.05658825,23.85152541,0.41628765,32.08324115,30.72392763,-7.49999987,-13.80832104,16.6235565,4.39595436,20.42280117,-7.3778901,-1.5066009,34.17176827,100.37437001,17.11813656,-5.21474815,-0.3126446,35.05470876,105.37958756
1144,9.53333333,-89.57120121,14.16665669,-181.38382824,0.92220505,0.46195146,-0.61464925,-1.03434004,12.68122823,-12.07696771,1.45660618,0.02542257,11.01718033,3.23382407,-7.49999987,5.44621413,-27.94336076,-34.9205577,24.04693281,0.41969815,32.21390738,30.85900678,-7.49999987,-13.69647552,16.86773802,4.32129844,20.48292436,-7.39232541,-1.31259715,34.14434448,99.94085235,17.1893525,-5.15221989,-0.39574733,35.04597752,105.74094691
1145,9.54166667,-89.57481061,14.32249479,-181.37281381,0.92205219,0.46209057,-0.61473616,-1.03471632,12.83561565,-12.31162432,1.50107886,0.02619877,11.25057456,3.54184782,-7.49999987,5.46460585,-28.18506867,-35.07112534,24.17021328,0.4218498,32.22534212,31.01339492,-7.49999987,-13.63684668,17.07566008,4.33519246,20.58319893,-7.42874933,-1.01938444,34.01066965,99.8872165,17.25254126,-5.07743399,-0.32743028,35.02608444,105.53401745
